roundness,finalCell2,finalCell3,finalCell4,finalCell5,finalCell6,finalCell7,finalCell8,finalCell9,finalCell10,finalCell11,finalCell12,finalCell13,finalCell14,finalCell15,finalCell16,finalCell17,finalCell18,finalCell19,finalCell20,finalCell21,finalCell22,finalCell23,finalCell24,finalCell25,finalCell26,finalCell27,finalCell28,finalCell29,finalCell30,finalCell31,finalCell32,finalCell33,finalCell34,finalCell35,finalCell36,finalCell37,finalCell38,finalCell39,finalCell40,finalCell41,finalCell42,finalCell43,finalCell44,finalCell45,finalCell46,finalCell47,finalCell48,finalCell49,finalCell50,finalCell51,finalCell52,finalCell53,finalCell54,finalCell55,finalCell56,finalCell57,finalCell58,finalCell59,finalCell60,finalCell61,finalCell62,finalCell63,finalCell64,finalCell65,finalCell66,finalCell67,finalCell68,finalCell69,finalCell70,finalCell71,finalCell72,finalCell73,finalCell74,finalCell75,finalCell76,finalCell77,finalCell78,finalCell79,finalCell80,finalCell81,finalCell82,finalCell83,finalCell84,finalCell85,finalCell86,finalCell87,finalCell88,finalCell89,finalCell90,finalCell91,finalCell92,finalCell93,finalCell94,finalCell95,finalCell96,finalCell97,finalCell98,finalCell99,finalCell100,finalCell101,finalCell102,finalCell103,finalCell104,finalCell105,finalCell106,finalCell107,finalCell108,finalCell109,finalCell110,finalCell111,finalCell112,finalCell113,finalCell114,finalCell115,finalCell116,finalCell117,finalCell118,finalCell119,finalCell120,finalCell121,finalCell122,finalCell123,finalCell124,finalCell125,finalCell126,finalCell127,finalCell128,finalCell129,finalCell130,finalCell131,finalCell132,finalCell133,finalCell134,finalCell135,finalCell136,finalCell137,finalCell138,finalCell139,finalCell140,finalCell141,finalCell142,finalCell143,finalCell144,finalCell145,finalCell146,finalCell147,finalCell148,finalCell149,finalCell150,finalCell151,finalCell152,finalCell153,finalCell154,finalCell155,finalCell156,finalCell157,finalCell158,finalCell159,finalCell160,finalCell161
0.97,1,0.00527018,-0.002060226,0.004265249,0.005517093,0.000165759,0.003674845,0.000169791,-0.002066267,0.001519266,-0.000277686,-0.000284944,0.001172302,-0.000125727,0.00012797,0.000187211,0.000160114,-2.96492E-05,0.000273446,-0.000329843,-7.96007E-05,-0.000347844,0.000180978,1.09213E-05,7.03049E-05,0.000157687,-0.000267565,0.00021778,-0.000238032,0.000173534,2.06964E-05,0.000297627,3.5198E-05,0.000271755,-0.000181337,0.000103927,-0.000285059,-5.91656E-06,-0.000239447,0.000177607,0,0.005708906,-0.007509533,-0.005159471,0.009920232,0.004810946,-0.003920142,-0.000599516,-0.000413145,0.000253741,-0.000599657,-0.001053835,1.41449E-07,0.000468434,-0.000344723,0.000461846,-4.39507E-05,-0.000110338,-0.000397065,6.92627E-05,0.000190282,-0.00021878,0.000217667,-0.000235971,-9.72292E-05,9.52155E-05,0.00037503,-6.13715E-05,-0.000137446,-0.000132971,5.27242E-05,0.000250393,2.40885E-05,-0.000287026,-0.000118919,0.000108441,-0.000433312,-0.000237324,0.000216256,0.000103973,0,0.004743019,-0.013721254,0.000271465,-0.00144662,-0.001081462,0.001956262,0.001140169,0.002768097,0.000479844,0.00121277,-0.000325021,0.001098053,-0.000714168,0.000777185,-0.000334691,0.000264566,0.000136679,-0.00033979,-5.84799E-05,-0.000298181,4.67826E-05,-0.000114608,0.000102877,-0.000107795,2.40129E-05,0.000216372,0.000245001,0.000245066,0.000101556,0.000234037,6.10019E-05,0.000347199,0.000241101,0.000375417,0.000147869,-2.13112E-05,-3.37114E-05,-0.000241877,3.00496E-05,0.992838718,-0.008212507,0.000425337,0.002322468,-0.004972709,0.000745095,0.00326495,-0.001531471,0.00042632,0.00025212,-0.001010786,0.00077828,0.000491042,5.66033E-05,-0.000314781,0.000200717,-1.3442E-05,-4.41345E-05,-0.000139944,0.00036934,-9.33427E-05,-0.000167534,-0.000135026,-4.65415E-05,7.44746E-05,-2.56947E-05,0.000252868,0.000141131,-0.00018315,-0.000166923,5.45946E-05,-4.68414E-05,6.83717E-05,7.19672E-05,0.000221888,-0.000110088,-0.000122734,6.22975E-05,5.9421E-05,-0.000194202
0.87461549,1,0.003761969,0.020527033,-0.001006252,-0.004058856,-0.00077798,-0.002755813,-0.000180351,0.000486458,0.001499415,0.001265732,0.000295973,0.000777499,-0.000188615,-2.54255E-05,-0.000295636,-0.000594094,-0.000446971,-0.000136375,5.58771E-05,-0.000171151,0.000387999,3.21896E-05,-6.9429E-05,0.000130068,-0.000173779,-0.000149838,-0.000171842,4.37816E-05,-3.00342E-05,7.02329E-05,-2.29705E-05,0.000125743,-9.89352E-05,0.000178954,8.90189E-05,-0.000131919,-0.000124284,0.000150789,-0.000357627,-1.06841E-16,0.01981882,0.008800082,-0.015591002,-0.000735956,0.002518757,-0.005169828,0.001230315,8.91521E-05,0.001555663,-0.000804085,-0.000278708,0.000375397,-0.000862626,0.000569132,-0.0001712,-0.000483952,0.000580978,9.73527E-05,-0.000405846,0.000356791,0.000860698,0.000106202,0.000256211,0.000244826,-0.00017002,3.14516E-05,-0.000116001,-0.000348698,-0.000230106,0.000238825,5.97741E-05,1.20407E-05,0.00019449,-9.70029E-06,-0.000125079,0.000142215,3.98044E-05,-3.70115E-05,0.00036223,-5.34204E-17,0.008016554,0.008689196,0.005649687,0.011973584,-0.001820384,0.002559528,0.000297982,3.84596E-05,0.000482088,-0.000975222,0.00052913,-0.000879271,-0.000391209,-0.000383069,-0.001087305,-0.000825736,-0.000339072,-0.00063744,-0.000480491,-3.97107E-05,-0.000217842,-3.74143E-05,0.000344776,-0.000288751,0.000350098,-0.000226538,0.000145783,-0.000119704,0.000104127,-0.000292964,0.000233428,6.56912E-06,0.000221808,0.00015721,0.000156702,-1.85856E-05,0.000307935,2.29699E-05,0.000408052,0.850882185,-0.016135477,0.027840766,0.010322094,0.001501037,-0.003012245,-0.001430204,-0.000200708,-0.002020068,0.00021515,0.000185205,-0.000603807,-0.00031126,-0.000378966,-0.000795953,0.000450826,0.000464315,-0.000107438,0.000415479,-7.31977E-05,-0.000171233,0.000330546,0.000163563,-0.000145164,0.000108975,0.000343466,-0.000134908,-0.000279763,-1.61367E-05,0.000144955,-0.000170464,-2.92204E-05,0.000475276,-0.000288596,2.84829E-05,0.00020185,6.07924E-05,5.53009E-06,-0.000152763,-0.000161983
0.223703772,1,0.048502884,0.05038276,0.030808223,0.016002315,0.009061888,0.011131684,0.008333298,0.002064351,-0.003289019,-0.001782672,-0.004456435,-0.002052149,0.002110222,-0.005421902,0.00063497,-0.003185095,-0.003737099,-9.77101E-05,-0.000180732,0.000326746,-0.000490104,-0.00223557,-0.000706221,-0.00052834,-0.000811487,-0.000707942,0.000416744,-0.000686758,0.00102457,-0.000350293,-0.000236467,-0.001075603,-0.001717262,-0.000122325,-0.001338248,0.000116061,0.000239634,0.00018633,0.001064781,0,0.066014447,0.015002176,-0.024610847,-0.002687364,0.003745729,0.014603976,-0.001442659,-0.001580807,0.000722919,-0.003918141,0.005637643,0.004147347,2.52738E-05,-0.000909017,-0.001877783,-0.000512939,-0.001914548,-0.007202279,-0.002918089,0.004077992,0.002092491,0.000253764,0.002024838,0.00337187,0.001942209,-0.001794279,-0.001351496,7.63229E-05,-0.000474731,0.000154787,-0.00097662,0.000311198,-0.000665312,0.000579911,-0.000306027,-0.001102457,-0.000528357,9.93739E-05,0.000416776,1.88982E-16,0.008510138,-0.002911695,-0.00685704,-0.002780795,0.007138723,-0.008414156,0.010300604,-0.009421766,0.00840335,-0.002798211,0.005058452,-0.002501876,-0.001396411,-0.001809557,6.66011E-05,-0.004975497,-0.000618444,0.000714194,0.004332477,0.001525102,0.002283442,0.000246349,0.000674496,-3.5309E-05,-0.002487944,-0.001253365,-0.00057413,0.00106197,0.001230915,-0.000482797,-0.000232821,0.001537239,0.000613748,-0.000161001,0.000565891,-0.000665386,0.000768576,0.00023403,-8.02252E-06,-0.748565914,0.099432476,-0.022657824,-0.027877892,0.00799956,0.001792602,-0.010152436,-0.00847303,-0.010119591,-0.011165353,0.002629469,0.005260918,-0.00746662,-0.001871476,5.9427E-05,-0.004254084,0.002313147,-0.000439043,0.005303199,0.003240472,-0.001934922,0.001465466,0.00133638,-0.001995258,0.000357766,0.000998468,3.73597E-05,-0.001422262,1.59725E-06,-0.000382163,-0.001199654,-0.00172722,0.000518576,-0.001408719,-0.000309119,0.000954952,-0.000115147,0.001430331,-4.54133E-05,-0.000810493
0.18505016,1,0.03180474,-0.001481612,0.004046479,-0.034096504,-0.014638966,-0.004277392,-0.011785219,0.003712756,-0.006486771,-0.008521159,0.002875558,-0.008410193,0.007863668,-0.004031338,0.004282728,0.00359205,-0.00278648,0.00785023,-0.002089573,0.002083695,0.002733733,0.002113824,0.000322484,-0.001113497,0.001267744,0.001412956,0.001045762,-0.001479358,-0.002698344,0.002399735,-0.001298178,-0.001004591,-2.64049E-05,-0.000549174,0.001206665,-0.000783307,-8.98446E-06,0.001032732,-0.001254931,0,-0.056483973,-0.007467172,0.053299934,0.011254282,-0.034465585,-0.00474386,-0.00289746,0.009089471,0.000812458,-0.008470064,0.008291932,0.006381507,0.004558429,0.000318391,-0.004739222,0.00102421,0.00048582,-0.008998411,-0.002002298,0.008762169,0.000253266,-0.001633628,0.00026942,0.001453291,-0.000366546,0.000481374,-0.002174535,-0.000242138,0.002637195,-0.000919556,3.60758E-05,-0.000257792,0.000530196,-0.000735397,0.000693782,0.002921727,-0.00063387,-0.001529195,0.000170201,1.69852E-16,-0.039841972,-0.006105575,0.012436152,-0.011557989,0.005675724,-0.014243866,-0.010117683,-0.005968207,-0.00563918,-0.006511074,-0.006814363,-0.004215506,0.011406136,-0.004082103,0.004992503,-0.004939987,0.001923647,-0.00607046,0.000593193,-0.007576268,0.000936641,-0.000949986,3.12418E-06,0.000703749,-0.001315396,0.000837821,-0.001069592,0.001819473,-0.001415506,-8.7505E-05,0.001006701,0.000663969,0.000656619,-0.000232348,-0.001070316,0.001216131,-0.000230281,0.001409147,-0.000699868,0.856994731,0.018010016,0.087581036,-0.005664015,-0.005440963,-0.00433517,-0.028056272,0.007880063,0.016905622,-0.004416245,-0.005991355,-0.00413003,-0.00255186,0.000317409,0.002887157,0.004636084,-0.004024348,-0.003501322,0.001829424,-0.000868102,-0.000290117,0.000724602,-0.001766881,-0.000485192,-0.000698465,-0.00143689,0.003262071,-0.000985601,-0.001035049,0.001354546,-0.003075697,-0.001197143,0.000884771,-0.000231323,-0.000621073,-0.000851186,0.000778493,0.002249633,-0.001304137,-0.000249379
0.231901497,1,-0.019207493,0.057840465,-0.020579261,0.01065109,-0.006431419,-0.008509381,-0.006843205,-0.009611271,-0.007064997,-0.006855654,-0.002119107,-0.003231461,-0.002367092,0.000907423,0.000969968,0.002101334,0.001400644,0.001690686,0.002011906,-0.000650905,0.002583155,0.001080229,0.001441864,0.002444561,0.001679697,0.000403412,0.001206089,-0.000237764,0.000399876,-0.000517578,-0.001131408,-0.000403284,-0.000576961,0.000339505,0.000882377,0.000727693,0.000606985,0.000266223,4.82951E-05,-9.40354E-17,0.052776512,-0.054097472,-0.018484883,0.021321904,0.00572177,-0.005592962,-0.007741451,0.006120941,0.000861596,0.002625446,0.002591966,0.002319364,-0.006537614,-0.002867242,0.002908751,0.000207875,0.003054122,-0.000103781,-0.001743084,-0.001993927,0.000165539,0.001495858,-0.000500651,-0.000191861,-0.001944725,-0.000818065,0.001275615,-0.000302436,0.001375365,0.00081753,-0.000744669,0.000975764,0.000539678,-0.000671334,0.000214557,-0.000153648,-0.001182747,0.000159835,0.000385432,1.88071E-16,0.037998931,-0.036902959,0.01794897,-0.009686624,0.007628159,-0.007626689,0.002127494,-0.006120778,0.000219341,-0.003790895,0.001751998,-0.001231136,0.000812011,-0.000621301,-0.002590525,-0.001275078,0.001480606,0.001019123,-0.000286599,-0.000509426,0.000376588,-0.001933188,0.000621248,0.000292467,-0.000664638,0.000683233,-0.000348263,-0.000690332,0.000106456,-8.59311E-05,0.000774053,0.000712017,-0.000235933,0.000667507,0.000416994,-0.000121487,-1.71727E-05,-5.03749E-05,-0.000564986,0.72465443,0.035543379,0.020917098,-0.003917782,0.015477616,-0.012246614,0.015644776,0.014575111,-0.003472567,-0.007230915,-0.00183829,0.004292306,-0.006026661,-0.001051172,-0.000954497,0.002032565,0.001209275,-0.001729184,0.003351129,-0.000975882,0.000379362,0.000275038,-0.003341684,-0.000736178,2.68778E-05,0.001018211,0.000587027,0.000193812,0.001544643,0.001219237,-0.000118574,-0.000494966,-0.000930007,-0.000613363,-0.000888905,-0.001568149,3.89052E-05,0.000469208,0.001132463,0.00045702
0.304023951,1,0.041523247,0.060572016,0.026863032,0.007527175,0.00550302,0.008544092,0.003755489,0.003214487,0.005288678,0.003378947,0.002300731,0.00218564,-0.000744311,9.68998E-05,-0.000321827,-0.000705586,0.001659761,-0.001142413,0.000919045,0.000354199,0.000367823,0.001169841,-7.75836E-05,0.000203681,6.20612E-05,-0.000153946,-4.26385E-05,8.73611E-05,0.000340048,-0.000215316,0.000612157,0.000304957,0.000500489,0.000369754,-0.000595954,0.000606621,7.25582E-05,0.000785936,-0.00024475,-1.53844E-16,0.008076103,-0.026868951,-0.000878309,0.012319279,-0.013251059,0.004086661,-0.001595308,-0.007236663,-0.005268757,-0.003822259,0.00674829,-0.000310188,-0.002449158,0.001401973,0.001384144,0.002220852,-0.000475126,-0.001149488,0.000683438,0.002021872,-0.001838809,-0.002598566,0.000506546,0.000737466,0.00053555,-0.000545034,-0.00014907,-4.17937E-05,-0.00025194,0.000346586,0.000918283,0.000153684,1.69996E-05,0.000534513,-0.000693289,-0.000493659,0.000196776,-0.000398,-0.000269437,-5.12814E-17,-0.032864181,0.012569134,-0.018477929,0.004651754,-0.00487378,-0.00495376,0.003456372,-0.005873838,0.005073696,0.001394785,-8.78923E-05,0.001253985,-0.002877094,0.002734006,-0.000289725,0.000219251,-0.001380531,0.001756572,-0.000526008,-0.000104237,-0.001129399,-9.2748E-05,0.001450327,0.000532606,0.000178843,0.000352637,0.000108616,0.0004428,5.41108E-05,0.000124197,-0.000260531,-0.000327495,-6.75208E-05,0.000106188,-8.02392E-05,-0.000178225,0.000603571,9.87249E-05,-0.000174418,-0.66172018,0.08920158,-0.050720278,-0.035688213,-0.007827237,0.001597288,0.000735382,0.002276693,0.003219979,0.003292935,2.78331E-05,-0.00570106,-0.004034363,-0.003991639,-0.001932972,0.001509323,0.001957246,0.001585204,0.001615747,-0.001059426,-9.46718E-05,-0.001311209,-0.000655422,-0.000476377,-0.000280874,0.000287909,0.001024315,-1.31713E-05,0.000375703,0.000787553,-0.000918522,-0.000586543,0.000734715,-0.000322471,0.000463698,0.000390176,0.000306733,-0.000285285,0.00018219,-0.000194063
0.316111505,1,-0.073900292,0.040808326,-0.045990649,0.009500804,-0.010045588,0.002375674,0.001482232,0.005796555,-0.004364602,-0.003856769,-0.001756192,0.001247131,0.000483482,-0.000130314,-0.001141367,0.000539364,-0.000794003,-0.000221717,-0.00060438,-0.003854407,-0.000152128,-0.000114489,-0.000288024,0.00060524,-0.000415591,0.000615688,0.00060187,0.001026354,-0.000666693,0.000560535,0.000636884,0.001217228,0.000547608,0.001230745,-0.000155648,0.000490157,0.000306151,-0.000354938,-0.00024582,-8.52789E-17,0.033790422,-0.033068986,-0.006010881,0.011096808,0.01248415,0.016016744,-0.014338656,-0.007943429,0.000143579,0.007881484,0.001977492,-0.003594434,-0.001390016,-0.001468151,0.000658285,0.003571065,-0.001376114,-0.001868591,0.002634701,-0.001275719,0.001062523,-0.001235901,-0.000813504,0.000212565,0.000623571,-0.001221673,-0.001123992,0.000794484,0.000412838,-3.40893E-05,-0.000378899,0.000813932,0.000149246,0.000172445,-0.000677407,0.000135182,0.00035803,-1.89666E-05,-1.01643E-05,8.52789E-17,-0.012002525,-0.029432128,0.001897923,-0.00676583,0.003507065,0.002659266,0.003975544,0.006104025,0.004678652,0.001625955,-0.000979187,0.00237807,0.00036875,0.001418688,0.001853683,0.000699757,-0.001781466,0.004334779,0.000463036,0.000588933,0.000971933,-7.01685E-05,0.000518146,0.000621219,-5.97271E-05,-0.000794178,-0.000790608,3.22425E-06,-0.000440244,-0.00055281,-0.000228774,-0.000257434,0.000506424,0.000195618,0.000455156,0.000503497,0.000269283,0.000590406,6.72641E-05,0.794369544,0.120213156,0.012487334,-0.02699787,0.010303089,-0.025404038,0.00602523,0.005980512,0.003462219,-0.001729145,-0.000313616,0.00114377,0.00142418,-0.002529607,-0.000869794,0.000230168,0.001772431,0.001179552,0.002537517,-0.003025933,-0.000685454,0.003177211,-0.000685269,0.000271189,-0.00114407,0.000717341,0.000274948,-0.000456164,-0.000508222,0.000213437,0.000580503,-0.000365041,-0.000955603,0.000551971,-0.000107958,-0.000393313,0.000442456,-0.000475082,9.41692E-05,-0.000143435
0.334675074,1,-0.0260654,0.029015339,-0.013401669,0.012000158,-0.005668607,0.004524133,-0.001012869,-0.005044147,0.002748778,-0.002329499,0.004090149,-0.000295497,-0.000717303,-0.001117725,0.000195045,-0.001765515,0.00140106,-0.001652699,0.000699877,-0.000827696,0.000177176,0.000877388,0.000592111,0.000254544,-9.25238E-06,-4.72913E-05,0.000941871,-0.000586044,0.000618659,-0.000654101,-0.000359766,1.2938E-05,-0.000199327,-0.001061188,-0.000253004,-0.000389957,0.000461484,1.29057E-05,-0.000166258,-2.57222E-17,-0.022994775,0.040067404,0.015028206,-0.006906594,0.002270945,-0.019777936,0.00829277,0.00879005,-0.003101129,0.001625004,0.002022528,-0.004121464,-0.000433303,0.000390312,-0.002708358,0.001246645,0.000557369,0.000388184,-5.48232E-05,-0.000190697,-0.000958263,0.001078328,0.001297249,-0.000666064,0.00089323,0.000104589,-3.16962E-05,0.000368517,-0.00111656,0.00052748,-0.001138618,0.00018853,-0.000347965,-5.11613E-05,2.99426E-05,-0.000281202,0.000990831,-0.00029544,-0.000492135,0,-0.031288147,0.051427146,-0.017679744,0.029433194,-0.00877462,0.006180279,0.000620569,-0.003661948,-0.001627018,0.007054232,0.001276993,0.004780822,0.00074689,-0.002716228,-0.00043327,0.000651087,-0.000837911,0.000514248,-0.000637756,0.000542607,-0.001821876,0.000383599,-0.000747286,0.000157358,0.000603021,0.000278136,0.001161422,-0.000375405,-2.18768E-05,0.000417417,6.17605E-05,-0.000534988,-0.000969649,-0.000137276,-0.000937878,0.000385366,-0.000189575,-0.000164304,0.000631905,0.83067,0.073785272,0.017898135,-0.01846571,-0.008270016,0.005514922,0.018206025,0.000410699,-0.00552792,-0.004889037,-0.000197463,0.005568322,-0.002757828,0.000896632,3.08386E-05,0.000327035,-0.001559684,0.001200525,0.000748518,-0.000390578,-0.001763712,0.000979544,1.15429E-05,0.000221715,-0.000368814,-0.000149649,0.000655359,-0.000288345,-0.000328153,-3.17662E-05,-0.000634262,0.001006371,0.000506001,-0.000385416,0.000162046,0.000130829,0.000202931,-5.1701E-05,-0.000613799,0.000132215
0.9,1,0.022861157,0.007376292,0.010146604,0.001279607,-0.000912466,0.001589568,-0.003197367,-0.001073377,0.000266893,-0.000652731,-0.00025537,0.000310627,6.24337E-05,-0.000311088,0.00017986,-0.000207059,-0.000707791,0.000279757,-4.53353E-05,0.000226928,6.23272E-05,-0.000214378,0.000289761,-0.0001944,7.59229E-05,0.000320044,0.000459971,0.000223754,0.000300419,0.000173086,-0.000572183,-0.000236844,-0.000461705,-6.76361E-05,-0.000343801,-0.000203753,-6.96872E-05,-0.000416929,-3.06037E-05,2.14288E-16,-0.002267744,-0.004302409,0.003442294,0.001678568,0.000679737,0.001957791,-0.000596091,-0.000343625,0.000158791,0.000202599,0.000407882,8.5314E-05,-0.000898022,0.00062549,-0.000106775,0.000694351,0.000687482,-0.001194007,-0.00040045,-8.19672E-05,0.000237195,-0.000348809,3.61108E-06,7.05396E-05,0.00013255,0.00032344,-0.000443227,9.9777E-05,-0.000134328,-2.91772E-05,1.97952E-05,-0.000225604,0.000158986,-0.00016728,-0.000102125,0.000274716,0.000130524,-6.84824E-06,2.5048E-05,-1.83676E-16,-0.010218221,-0.001074437,-0.005203426,-0.003756217,0.001896024,0.002205498,-0.001245741,0.001748556,-0.000968997,0.000405093,0.000998954,0.00051334,0.000120563,0.00013166,0.000353594,0.000621953,0.000946656,0.000665728,0.000349429,0.00019308,-0.00023917,0.000143006,-0.000345417,0.000123103,0.000102242,0.000102052,0.000151064,-6.89921E-05,-0.00021738,0.000112239,-0.00017816,2.74065E-05,-0.000115078,-0.000417413,-6.28798E-06,-0.000281155,-7.56189E-07,-0.000276677,-9.89833E-05,0.968620975,-0.024337807,-0.000532181,0.010604444,0.00430483,0.003224511,-0.001517359,-0.001243281,0.001084436,-0.002159214,-0.000920803,0.001190816,-0.001073314,-0.000846724,0.001296719,0.001123307,-0.000941916,0.000185686,0.000373086,-0.000137307,0.000289181,0.000100606,-5.31071E-05,-0.000150417,-0.00010433,-9.31109E-05,-1.2438E-05,-0.000675319,2.63199E-05,0.00051993,0.000196847,0.000249108,-4.76247E-05,-5.10652E-05,-0.000311382,1.21089E-05,6.02016E-05,-0.000304737,0.00014897,-1.08285E-05
0.501936018,1,0.044637853,0.048351313,0.009809755,0.016223539,-0.002772626,-0.000424564,0.006397737,-0.004711187,0.003008287,-0.0011894,-0.000758868,-0.000966694,-0.001076312,0.000406824,-0.001919775,0.000829906,-0.000725629,-0.000451437,-0.000480172,-0.000214462,-0.000419055,0.000396918,-0.000770576,-0.000140555,-0.000152301,0.000198054,7.64658E-05,0.000470881,3.64812E-05,0.000492786,0.00016452,0.000453707,-5.35692E-05,0.000321395,-0.000156695,2.66683E-06,-0.000115559,0.000107968,-0.000206428,0,-0.088858401,0.009310931,0.006318871,-0.000182467,0.014693962,-0.003094569,0.004845504,0.000676968,0.000134079,0.002703453,0.000353019,-0.000115044,-6.66467E-05,0.000524768,-0.000780685,-0.000740234,-0.000788187,-0.001132402,0.000219089,-0.000146945,3.42302E-05,0.00050665,-4.08443E-05,0.000285545,-6.02492E-05,0.000225062,0.000135559,-0.000689239,0.000485468,-4.29769E-05,0.00011772,0.000339466,-0.000242898,-2.3836E-05,0.00026372,-0.000353025,-0.000341484,0.000660921,0.000515414,5.68718E-17,-0.059393313,0.012389653,-0.045004487,0.007340944,-0.016481678,-0.001685131,-0.003053506,-0.001784085,-0.001554191,0.000371448,-0.000500843,0.000376202,0.000292051,0.000186724,0.001464979,-0.000530008,0.000358576,-0.000696691,0.000202234,-0.000143736,0.000592651,-0.001019252,0.000558626,-0.000225944,5.62577E-05,-5.06956E-05,-0.000360315,-0.000615841,0.000111673,-0.00044636,0.000144696,0.000189427,0.000184642,-2.77774E-05,0.000416973,-0.000407126,-0.000330564,-0.000150715,-3.08876E-05,0.749331901,-0.050773601,0.013577182,0.028941405,0.010900875,-0.006551449,0.008442423,0.002967289,-0.007734869,0.002604415,-0.001084273,-0.000470667,-0.000736009,8.00676E-05,-0.000240102,0.000737137,0.001017782,-0.000475988,0.000455456,-0.000161112,-0.000398692,0.000398009,-0.000149754,7.4815E-05,0.000148347,-0.000820553,0.000365666,-4.62799E-05,-0.000108881,-0.000212809,-0.000573807,5.40171E-07,-0.000147875,0.000148892,0.000321511,0.000217479,0.000140773,0.000272324,0.000191282,-9.09473E-05
0.320524991,1,0.043089601,0.012808533,0.034190592,-0.011314643,0.009791536,-0.002479193,0.00148036,-0.001882514,0.00252918,4.91409E-06,-0.00027777,0.000251915,-0.001943272,0.001003472,0.001674568,-7.26327E-05,0.000880083,-0.002250796,-0.002363258,0.000843371,-0.001920027,0.001797998,-0.000612433,-0.000801611,-0.001211865,-0.002123908,0.000364947,-0.000412608,0.000524216,0.001191409,0.000380032,0.001168827,-5.30678E-05,0.001078705,-0.000295483,-0.000276318,-0.001018335,-0.000115115,-0.000573247,-1.15034E-16,-0.056714965,0.003793563,-0.013525097,0.011892356,0.008739131,-0.027797243,-0.00727784,0.013288006,0.001445902,0.011023745,0.003627748,-0.004591078,-0.002292402,-0.002362837,0.003552705,0.00301302,-0.002923454,0.000919889,-0.000220513,0.000598944,0.001174398,-0.002428139,-0.001649489,0.000284897,-0.000141395,0.000248418,0.001144319,-3.7888E-05,0.000873023,-0.00134888,-0.000735689,-0.000234541,0.000203193,0.000496656,0.000129107,0.001110367,-0.000410512,-0.00070804,0.000689173,2.30069E-16,-0.001098223,0.041291742,-0.028036774,0.020996716,-0.026280026,-0.000391306,-0.013829045,-0.00390718,-0.008145549,-0.000272384,-0.003379144,-0.000771402,0.001989194,-0.00368825,0.006009984,-0.005588642,0.001740651,-0.003517283,0.002336074,0.000202442,0.001035054,-0.000795695,-9.33813E-05,-0.002486667,-0.001513568,-0.000687118,-0.000410711,-0.000500953,-0.001038856,-0.000557411,-0.000595209,-0.000215337,-0.000191904,-0.000201457,6.18062E-05,0.000148699,0.000148966,0.000701019,3.24766E-05,0.699157165,-0.037557604,0.080385625,0.034166413,-0.010251103,-0.005211544,-0.012881754,0.005316318,0.008570483,0.006418666,0.000180625,-0.006801593,-0.001703922,-0.001892423,0.001622991,-0.001927618,0.001673643,0.003712184,-0.0021521,-0.00501923,0.00171952,-0.00066092,0.001745483,-0.001540014,0.001102671,0.000907727,0.00053083,-0.001952386,-0.000340219,-2.80554E-05,-0.00120884,-0.00090466,-9.71296E-05,0.000887744,-0.000436717,0.000905671,0.000702757,0.000290015,-0.000318114,-0.000434508
0.219801039,1,0.033191076,-0.004230133,0.009870309,-0.022302858,-0.015634841,0.004993605,-0.011617096,0.009355541,-0.003510601,0.00134976,0.004808648,-0.001692185,0.00545946,-0.001396099,0.003629905,0.000354753,0.002507972,-0.000487449,0.001866121,-0.001062814,-0.000492563,-0.001418855,-0.001199541,-0.000498783,-0.000812141,-0.000139182,-0.000163167,0.000553579,-0.000223642,0.001326059,-0.000600624,8.66439E-05,0.000422277,-0.00021511,6.41626E-05,6.9487E-05,0.000199633,0.000519679,0.000404545,5.8595E-17,-0.048216849,-0.026270444,0.017856023,0.030633881,-0.009116186,-0.0089717,0.004710085,0.001988053,-0.001357807,0.000414359,-0.00560884,0.00020399,0.006273019,-0.003160178,-0.003348488,-0.00079987,0.00109252,0.001094751,0.002137537,-7.74022E-05,0.000300581,-0.000893213,-0.002050428,-0.000585271,-0.000310848,-0.001229608,-0.000579356,0.001263658,-0.000368962,-0.000320276,4.94657E-05,5.41157E-05,-0.000374446,-5.54583E-05,-0.000267141,-0.000819222,-0.001124797,0.000444673,0.001018274,2.3438E-16,0.008474437,-0.00395655,0.000866373,0.002715107,0.004474071,0.00606248,0.005110857,0.006922632,0.006074133,0.014357585,0.000688293,0.009467712,-0.000122379,0.006115579,-0.000683895,0.000641816,-0.000252816,0.000592946,0.000221429,0.001252982,-5.5001E-05,0.001296835,0.000521327,0.000628794,-0.000908536,-4.07089E-05,-0.000587419,-0.000112342,-0.000136538,0.000893931,-0.000184183,0.001164803,0.000444341,0.000279266,-6.30798E-05,-0.000495325,-0.000459332,-0.001223165,-0.000130453,0.801357895,-0.055090586,0.074215689,0.036528196,-0.011748274,0.001683451,-0.021953097,-0.010601858,0.010399575,0.001119567,0.002791271,-0.001664671,-0.000104185,-0.000424227,-0.002530369,-0.001454116,0.000425421,0.000606266,0.002980987,-0.001502981,-0.003797508,0.00282317,0.000490717,-0.002413548,-0.000994413,-0.000432938,-0.000923283,0.001105626,0.0003878,0.000203365,-0.000157013,-0.000733739,0.000146625,0.000289438,-0.000122634,0.000277928,8.95274E-05,-2.04293E-05,0.000249844,0.000191884
